Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,6.059968011953338,0.605154483052378,6.27882118601477,6.725920874475804,5.412928752040584,6.609195202407165,5.2729740448283655
1,4.6617281134323205,0.24804483477801084,4.616099255907369,5.053207086861703,4.501590486613892,4.802757307939723,4.334986429838915
2,4.150807000167388,0.1403666018337861,4.062661582370829,4.222059522048272,4.105797655644052,4.3839036041588795,3.979612636614905
3,3.9965400124818276,0.0808487306938827,3.8898337501087537,4.044477951055615,4.123401508353154,3.9453742162767065,3.979612636614905
4,3.9965400124818267,0.08084873069390466,3.889833750108753,4.044477951055614,4.123401508353153,3.9453742162767065,3.979612636614905
5,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055614,4.123401508353153,3.9453742162767065,3.979612636614905
6,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055614,4.123401508353153,3.9453742162767065,3.979612636614905
7,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055614,4.123401508353153,3.945374216276707,3.9796126366149047
8,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055614,4.123401508353153,3.945374216276707,3.9796126366149047
9,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055614,4.123401508353153,3.945374216276707,3.9796126366149047
10,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055616,4.123401508353152,3.9453742162767065,3.9796126366149047
11,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055616,4.123401508353152,3.9453742162767065,3.9796126366149047
12,3.9083591016473185,0.23761085878562088,3.4489291959362136,4.044477951055616,4.123401508353152,3.9453742162767065,3.9796126366149047
13,3.9083591016473194,0.23761085878560592,3.4489291959362136,4.044477951055615,4.123401508353153,3.945374216276707,3.979612636614905
14,3.9083591016473194,0.23761085878560592,3.4489291959362136,4.044477951055615,4.123401508353153,3.945374216276707,3.979612636614905
15,3.9083591016473194,0.23761085878560592,3.4489291959362136,4.044477951055615,4.123401508353153,3.945374216276707,3.979612636614905
16,3.9083591016473194,0.23761085878560592,3.4489291959362145,4.044477951055614,4.123401508353153,3.945374216276707,3.9796126366149047
17,3.9083591016473194,0.23761085878560592,3.4489291959362145,4.044477951055614,4.123401508353153,3.945374216276707,3.9796126366149047
18,3.9083591016473194,0.23761085878560592,3.4489291959362145,4.044477951055614,4.123401508353153,3.945374216276707,3.9796126366149047
19,3.9083591016473185,0.23761085878562088,3.4489291959362145,4.044477951055615,4.123401508353152,3.9453742162767065,3.9796126366149047
20,3.9083591016473185,0.23761085878562088,3.4489291959362145,4.044477951055615,4.123401508353152,3.9453742162767065,3.9796126366149047
21,3.9083591016473185,0.23761085878562088,3.4489291959362145,4.044477951055615,4.123401508353152,3.9453742162767065,3.9796126366149047
22,3.9083591016473185,0.23761085878561342,3.4489291959362136,4.044477951055614,4.123401508353152,3.945374216276707,3.9796126366149047
23,3.9083591016473185,0.23761085878561342,3.4489291959362136,4.044477951055614,4.123401508353152,3.945374216276707,3.9796126366149047
24,3.9083591016473185,0.23761085878561342,3.4489291959362136,4.044477951055614,4.123401508353152,3.945374216276707,3.9796126366149047
25,3.9083591016473194,0.23761085878560592,3.4489291959362136,4.044477951055615,4.123401508353153,3.945374216276707,3.9796126366149047
26,3.9083591016473194,0.23761085878560592,3.4489291959362136,4.044477951055615,4.123401508353153,3.945374216276707,3.9796126366149047
27,3.9083591016473194,0.23761085878560592,3.4489291959362136,4.044477951055615,4.123401508353153,3.945374216276707,3.9796126366149047
28,3.9083591016473185,0.23761085878561342,3.448929195936214,4.0444779510556135,4.123401508353153,3.9453742162767065,3.979612636614905
29,3.9083591016473185,0.23761085878561342,3.448929195936214,4.0444779510556135,4.123401508353153,3.9453742162767065,3.979612636614905
30,3.9083591016473185,0.23761085878561342,3.448929195936214,4.0444779510556135,4.123401508353153,3.9453742162767065,3.979612636614905
31,3.9083591016473194,0.23761085878561342,3.4489291959362145,4.044477951055615,4.123401508353153,3.9453742162767065,3.979612636614906
32,3.9083591016473194,0.23761085878561342,3.4489291959362145,4.044477951055615,4.123401508353153,3.9453742162767065,3.979612636614906
33,3.9083591016473194,0.23761085878561342,3.4489291959362145,4.044477951055615,4.123401508353153,3.9453742162767065,3.979612636614906
34,3.9083591016473185,0.23761085878562088,3.448929195936214,4.044477951055615,4.123401508353153,3.9453742162767065,3.9796126366149047
35,3.9083591016473185,0.23761085878562088,3.448929195936214,4.044477951055615,4.123401508353153,3.9453742162767065,3.9796126366149047
36,3.9083591016473185,0.23761085878562088,3.448929195936214,4.044477951055615,4.123401508353153,3.9453742162767065,3.9796126366149047
37,3.9083591016473185,0.23761085878562088,3.448929195936214,4.044477951055614,4.123401508353153,3.9453742162767065,3.9796126366149047
38,3.9083591016473185,0.23761085878562088,3.448929195936214,4.044477951055614,4.123401508353153,3.9453742162767065,3.9796126366149047
39,3.9083591016473185,0.23761085878562088,3.448929195936214,4.044477951055614,4.123401508353153,3.9453742162767065,3.9796126366149047
