Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,6.861810482066284,0.3260987407199732,6.757580112827667,6.42008598022487,7.0971265891367565,7.350368177442684,6.683891550699446
1,5.240329440042012,0.375450809992014,5.140734401438899,5.030664655808531,5.963350154764895,5.179360043047592,4.887537945150139
2,4.540627492507739,0.20925932532206137,4.304425459580881,4.343279650085932,4.591353213850556,4.576541193871186,4.887537945150139
3,4.4527638051302905,0.22668141860658908,4.304425459580881,4.343279650085932,4.268771524627508,4.459804446206991,4.887537945150139
4,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
5,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
6,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
7,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
8,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
9,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
10,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
11,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
12,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
13,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
14,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
15,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
16,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
17,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
18,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
19,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
20,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
21,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
22,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
23,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
24,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
25,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
26,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
27,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
28,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
29,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
30,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
31,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
32,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
33,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
34,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
35,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
36,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
37,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
38,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
39,4.368735170859853,0.2707559145498098,4.304425459580881,4.343279650085932,4.137376285727374,4.171056513754943,4.887537945150139
