Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,2.5407173885358723,0.25897722135013324,2.73332661424962,2.948595407313974,2.4223477444498602,2.3284088136119445,2.270908363053963
1,2.6455339633905552,0.29231416183315273,3.1281182789245916,2.2998382983042767,2.452861375133099,2.538952735230717,2.8078991293600906
2,2.7211848314255933,0.29894479298413057,3.11488030891124,2.2599641626647373,2.522624895547565,2.9005556606443306,2.8078991293600906
3,2.780986299774878,0.2845895878669535,3.11488030891124,2.2599641626647373,2.9260867162601962,2.796101181678127,2.8078991293600906
4,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
5,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
6,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
7,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
8,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
9,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
10,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
11,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
12,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
13,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
14,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
15,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
16,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
17,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
18,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
19,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
20,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
21,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
22,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
23,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
24,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
25,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
26,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
27,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
28,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
29,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
30,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
31,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
32,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
33,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
34,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
35,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
36,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
37,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
38,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
39,2.7275881293831015,0.3376122105505913,3.11488030891124,2.2599641626647373,3.039682454054634,2.415514591924804,2.8078991293600906
