Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99
0,0,0.1607597049749908,-4.61179669463116,4.048946530989678,2.3488799828710887,-0.2101003043002776,-0.027135233054023877,-1.7713817646452565,1.0024338696453954,-0.2101367047486439,-1.6962606302042096,5.279416604987694,-1.8028759263793726,1.7565670632052086,-5.506894193797926,1.973592867040652,-2.6209717980865674,0.28307110982873973,4.717207524639031,-3.3904731740480005,-2.9339965419285567,3.3642317697690296,-0.6538729734812438,1.9125607011399552,-0.7593556652052846,-1.8288291586700194,3.3689857956807674,1.9176956180619795,-1.2019497897914269,-0.4830412938378965,3.714316940574466,1.3567604710598808,1.2168911460903633,-0.11211809671969052,-1.7299713374368095,0.40795785502811793,6.634807529708555,-1.5883257020969483,0.6374265912937963,0.2548224796488066,1.2063330617660406,0.5788252216463864,-0.46231936732299356,-2.004327660198601,-1.1291842029995232,-5.390634599063413,0.01006665533625628,2.2669614917569247,1.4693849145135105,-1.4946997003499811,1.2983014218558804,-1.6035044549705753,-2.516415624673396,-1.7628874225608235,2.6314746173602437,-2.8835964676991854,-1.8473428336194024,-1.606215408651352,2.35758666451759,1.1353918189814447,-1.204651029515762,-5.008281079290764,-1.0508663331415244,1.0914556427043687,1.1903225102185764,-3.699069996798493,1.9975669610917264,-1.7140381494204648,0.9130020901608372,-1.8892675496087277,2.8933142500480526,2.354240311672581,-1.5952723118397587,4.30320840112584,-1.8434635232324048,-0.9005031252550548,-2.5879303641240847,0.9658899780295853,0.5429988649591473,-1.5243711566357794,-3.2056855900503227,-5.049647221693478,-0.45772825124194094,-5.645934530268848,0.5051228863955517,6.01206573874546,-4.247106932077541,-1.009947995060413,2.7010156496187308,-4.297430138831201,0.47392503401686764,-1.1172432037826345,-1.4258009548846742,-2.0844317888993107,4.470781662356945,-1.4891315943936054,-3.6438205420740286,2.4167684836791397,0.8377899137318294,-4.333455703142358,-0.4405014114360142
0,1,-1.6978183634135113,-3.846228560983338,0.15568656483849663,5.100629329427471,-0.3795026629923651,1.8117652164129776,-1.673171061339928,2.011305732091488,-1.0505092730063508,-2.689042953746994,4.711465053313751,-0.5029431945001761,-1.8261123094458722,-3.108150248684637,2.9818649616586823,-0.6973217940400328,-2.282420154493649,1.2271065873408493,-4.280036141877434,-1.4140444798189946,2.769972040381862,-1.7911166787361046,-1.4805388647401418,-0.14509552898083444,-2.681640527363747,2.7176061376350193,1.4960458997959356,0.3687238179710923,0.22808779604825902,3.422072163058063,3.9470335441830517,1.7497115924790267,-0.958698362152819,-0.8289996333650311,1.446304379544184,6.92573130753446,-0.2526178550424929,-0.41773724415387503,0.3364722646955325,2.3176964258282555,1.403011882350905,-0.5576025607171442,0.5515689706761906,-2.990686980618168,-6.1273691719483,1.2374871400938703,1.113548823856469,-1.3587431230514966,-0.4858903754708295,-0.8932483087454284,-2.2445898754304565,-0.3335973341970273,-1.1277728551256472,1.461728414080477,-2.79271959097479,-0.3414077153121269,2.059616773257204,2.87311774597673,2.7635261737647827,-0.2537749696574334,-6.377049885026799,-2.238758217443375,1.8140785106418513,-1.4587021347332545,-1.946249022815476,1.726096397878077,1.425198710637964,-0.45956024974343224,0.6988144804342064,2.1045949727516486,0.7783939656107854,0.9002357792779334,1.8706824828316615,0.11667053744034783,-1.1248427935233938,-1.991359189123214,-0.5770239147739341,-3.4835877691550334,1.101907289116498,-1.6972368363970192,-4.409866991698865,2.290426476377214,-3.8413551912640806,-1.4306939909850551,2.51439678533608,-1.3876233968945964,0.9163449606797214,3.686043822626335,-2.3423724041712806,-0.663830010514501,-1.2183357770330496,-0.6573449942909568,0.17807019629710152,-0.13128831188571843,-1.8231123573780752,-0.46459854201262757,0.12997169853441315,0.5161750399641416,-0.5450250041703497,-2.165259944719023
0,2,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,3,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,4,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,5,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,6,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,7,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,8,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
0,9,1.1625438541272373,-4.2234894200067865,-0.9532628542426228,2.048717330793149,-2.7657601673446566,-0.9792396567102375,-0.40271827007694455,3.9226077143547236,-0.7383873177939103,0.2533756235186728,5.537419514453955,0.6557626036693582,-1.6505590572408297,0.19065108088105065,3.1061955121082327,-2.064328638951345,-1.7325672077343846,-0.458797055230995,-3.280145671118037,-0.4310337662665209,-0.5304076826283209,-4.499437482127463,0.6085971355633585,-2.6774930994650967,1.201953082825693,0.6307278255069751,2.5295903470731105,-3.135816195612914,-0.15196342768947657,-0.03814062249268449,4.504913600185423,0.27738204006342027,0.8013638164048892,-0.9752595289230153,-0.6717437860664706,0.8471189394335343,-2.0988386354754613,0.1838926761308296,1.2024190914820694,3.255587930570297,-1.1030346721906588,-0.008704565926147545,-1.083517585632023,-0.8429147818961371,-3.2721674002614014,1.5307293745100885,-0.03565379915445621,-2.3481773471711493,-4.2054037395955275,-0.23050851264355066,-0.503330410621196,1.0912113503476892,0.4641529714231545,-0.4028832010472694,-2.7890135312078352,0.11536955624685707,0.107829679713903,0.3621459189462901,2.460641172016516,-0.34529649218110503,-6.1990665671564065,-3.253012519949662,0.13348752391671992,-1.2760871075632103,-0.2799008149659211,3.1675380430160835,-0.44132006428928117,-2.569972049617489,0.8213449787596644,-1.661559535775411,2.3462320354227817,0.05219733703397106,0.6664126429258801,-1.9653454041929825,-0.9061577800911145,0.8453722650640045,-1.1626205365216302,-2.795024260469041,0.8388797371458662,-0.6277638772834835,-1.8456562574094084,3.778702860339221,-3.1190505988034176,1.6916101770376237,0.14384625992531008,0.11258417670650422,-2.257855862884493,3.792520109322312,4.479953519686621,-2.995993104387867,1.9719219875291571E-4,0.5166693341425794,-1.2310215077447633,-1.4679960898413722,-0.6316170786430471,0.3324594315030581,-0.6260941798755395,-2.732810836163208,1.0816899112548508,-1.3968674884202987
